StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,log_diffA1,answerA2,diffA2,log_diffA2,answerA3,diffA3,log_diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,distractor
14/11/2021 16:56,14/11/2021 19:20,IP Address,208.110.122.44,100,8609,True,14/11/2021 19:20,R_25MkQnaPt2yen3H,49.87159729,-97.13639832,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,H,E,WHAT_Ql,34.11,88.08,35.51,1,439,H,WHAT_Ql_H_M,H_M,4,397.612,27,7.11,2.854993017,86,2.08,1.140778656,25,10.51,3.410748128,Disagree,0,3,3,3,72,n
14/11/2021 16:56,14/11/2021 19:20,IP Address,208.110.122.44,100,8609,True,14/11/2021 19:20,R_25MkQnaPt2yen3H,49.87159729,-97.13639832,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,E,E,E,WHERE,13.01,14.86,14.47,-1,300,E,WHERE_E_E,E_E,3,98.599,20,-6.99,2.830863757,35,-20.14,4.34091827,20,-5.53,2.499527024,Disagree,1,3,3,0,73,n
14/11/2021 16:56,14/11/2021 19:20,IP Address,208.110.122.44,100,8609,True,14/11/2021 19:20,R_25MkQnaPt2yen3H,49.87159729,-97.13639832,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,E,M,WHERE,36.12,38.08,18.65,1,324,M,WHERE_M_H,M_H,4,9.667,27,9.12,3.20867332,20,18.08,4.186262836,45,-26.35,4.726558779,Disagree,0,4,5,5,74,n
14/11/2021 16:56,14/11/2021 19:20,IP Address,208.110.122.44,100,8609,True,14/11/2021 19:20,R_25MkQnaPt2yen3H,49.87159729,-97.13639832,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,E,H,WHERE,16.29,25.28,34.9,-1,381,H,WHERE_H_E,H_E,5,431.395,11,5.29,2.436961338,39,-13.72,3.791293149,20,14.9,3.909293086,Disagree,1,4,5,5,75,n
14/11/2021 16:56,14/11/2021 19:20,IP Address,208.110.122.44,100,8609,True,14/11/2021 19:20,R_25MkQnaPt2yen3H,49.87159729,-97.13639832,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,9,hard,H,E,H,WHERE,25.62,25.28,21.25,1,486,H,WHERE_H_H,H_H,4,15.889,34,-8.38,3.088311236,74,-48.72,5.610138984,28,-6.75,2.781359714,Disagree,0,5,3,4,76,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,M,E,WHAT_Qn,84.3,76.69,19.89,-1,256,H,WHAT_Qn_H_M,H_M,3,115.257,80,4.3,2.145677455,75,1.69,0.859969548,15,4.89,2.326249701,Neither agree nor disagree,0,4,3,4,77,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHAT_Qn,46.44,42.6,28.48,-1,337,E,WHAT_Qn_E_H,E_H,3,60.19,50,-3.56,1.881664619,40,2.6,1.44625623,20,8.48,3.105175192,Disagree,1,3,3,4,78,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,5,medium,E,M,E,WHAT_Qn,43.35,42.6,13.03,-1,408,E,WHAT_Qn_E_M,E_M,5,71.552,40,3.35,1.797012978,35,7.6,2.949534933,10,3.03,1.657640005,Disagree,1,3,4,4,79,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Ql,5.52,14,38.06,-1,283,E,WHAT_Ql_E_M,E_M,5,85.958,4,1.52,0.718087584,15,-1,0.169925001,28,10.06,3.348374075,Disagree,1,4,4,4,80,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHAT_Ql,29.67,84.11,35.04,1,378,M,WHAT_Ql_M_H,M_H,5,121.355,28,1.67,0.843983844,84,0.11,-2.089267338,31,4.04,2.058316496,Disagree,0,3,4,4,81,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Ql,5.71,15.58,33.33,1,459,M,WHAT_Ql_M_H,M_H,5,111.638,4,1.71,0.875780063,12,3.58,1.889473543,28,5.33,2.447579197,Agree,1,4,4,4,82,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,M,E,WHERE,12.67,19.96,24.86,-1,298,E,WHERE_E_E,E_E,4,67.408,25,-12.33,3.638653116,45,-25.04,4.653346693,24,0.86,-0.02180437,Neither agree nor disagree,0,4,3,4,83,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,E,E,E,WHERE,15.64,14.86,26.8,-1,405,E,WHERE_E_H,E_H,3,244.779,10,5.64,2.527320608,40,-25.14,4.659068275,27,-0.2,-1.621488377,Agree,0,2,3,4,84,n
14/11/2021 19:17,14/11/2021 19:38,IP Address,66.45.129.142,100,1245,True,14/11/2021 19:38,R_3POklkV8FCag4bn,38.9683075,-95.26950073,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHERE,13.19,15.53,33.13,1,472,E,WHERE_E_H,E_H,4,114.864,20,-6.81,2.793895883,20,-4.47,2.200064862,30,3.13,1.702657543,Agree,1,3,3,3,85,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,E,E,E,WHAT_Qn,51.75,42.6,34.84,1,244,E,WHAT_Qn_E_E,E_E,1,153.052,45,6.75,2.781359714,40,2.6,1.44625623,32,2.84,1.568032105,Neither agree nor disagree,0,2,2,3,86,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,M,E,WHAT_Qn,68.95,76.69,9.8,-1,327,H,WHAT_Qn_H_E,H_E,3,74.831,70,-1.05,0.232660757,80,-3.31,1.780310099,8,1.8,0.944858446,Disagree,1,2,2,3,87,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,E,E,WHAT_Qn,73.21,76.69,16.62,-1,432,H,WHAT_Qn_H_H,H_H,3,75.701,70,3.21,1.737686761,80,-3.31,1.780310099,22,-5.38,2.460742564,Disagree,1,3,3,2,88,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,E,E,E,WHAT_Ql,0,24.27,36,1,271,E,WHAT_Ql_E_E,E_E,3,76.7,0,0,-3,24,0.27,-1.340075442,35,1,0.169925001,Agree,1,5,3,3,89,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,M,M,WHAT_Ql,2.56,15.58,16.37,1,354,M,WHAT_Ql_M_E,M_E,1,95.779,3,-0.44,-0.823677227,15,0.58,-0.504304837,16,0.37,-1.01449957,Neither agree nor disagree,0,4,3,3,90,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,9,hard,H,H,H,WHAT_Ql,1.93,21.24,16.73,1,445,H,WHAT_Ql_H_H,H_H,1,85.865,1,0.93,0.077242999,22,-0.76,-0.17625064,18,-1.27,0.480265122,Neither agree nor disagree,0,3,3,3,91,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,E,E,E,WHERE,13.01,14.86,14.47,-1,300,E,WHERE_E_E,E_E,1,55.277,10,3.01,1.648465443,20,-5.14,2.396433531,14,0.47,-0.749038426,Neither agree nor disagree,0,4,2,3,92,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,E,H,WHERE,16.29,25.28,34.9,-1,381,H,WHERE_H_E,H_E,4,83.261,15,1.29,0.500802053,43,-17.72,4.157447996,60,-25.1,4.656782364,Disagree,1,3,3,4,93,n
14/11/2021 19:27,14/11/2021 19:48,IP Address,122.60.183.233,100,1252,True,14/11/2021 19:48,R_3My8tu6DyJo8Xst,-36.8506012,174.7679138,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,9,hard,H,E,H,WHERE,25.62,25.28,21.25,1,486,H,WHERE_H_H,H_H,4,61.696,64,-38.38,5.266973892,17,8.28,3.071247819,20,1.25,0.459431619,Disagree,0,3,4,5,94,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,E,E,E,WHAT_Qn,27.13,34.69,24.33,-1,270,E,WHAT_Qn_E_H,E_H,4,67.603,23,4.13,2.089159132,51,-16.31,4.038699551,21,3.33,1.788685711,Neither agree nor disagree,0,1,0,2,95,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,9,hard,H,E,H,WHAT_Qn,48.07,56.78,23.82,1,351,H,WHAT_Qn_H_H,H_H,4,65.282,43,5.07,2.377123749,56,0.78,-0.144010303,27,-3.18,1.724650272,Neither agree nor disagree,0,0,1,3,96,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,H,H,H,WHAT_Qn,55.88,56.78,49.47,1,412,H,WHAT_Qn_H_M,H_M,4,142.568,53,2.88,1.587364991,50,6.78,2.787641414,48,1.47,0.673556424,Disagree,0,0,1,2,97,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,E,E,E,WHAT_Ql,27.33,78.73,27.33,1,273,E,WHAT_Ql_E_E,E_E,5,144.221,38,-10.67,3.432291338,78,0.73,-0.226003675,38,-10.67,3.432291338,Neither agree nor disagree,0,5,5,5,98,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHAT_Ql,29.67,84.11,35.04,1,378,M,WHAT_Ql_M_H,M_H,3,208.663,23,6.67,2.764473551,83,1.11,0.304511042,43,-7.96,3.015247774,Neither agree nor disagree,0,3,4,4,99,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,H,E,WHAT_Ql,34.11,88.08,35.51,1,439,H,WHAT_Ql_H_M,H_M,4,138.18,46,-11.89,3.586764743,90,-1.92,1.032100843,33,2.51,1.397802962,Neither agree nor disagree,0,3,3,3,100,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,E,M,E,WHERE,13.46,15.53,13.37,-1,379,E,WHERE_E_E,E_E,1,96.252,15,-1.54,0.735522177,5,10.53,3.413458688,13,0.37,-1.01449957,Disagree,1,2,3,3,101,n
14/11/2021 19:25,14/11/2021 19:56,IP Address,41.13.116.30,100,1886,True,14/11/2021 19:56,R_3qqVDahYTzMRpJc,-25.75990295,28.26040649,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHERE,18.83,19.96,28.68,1,462,E,WHERE_E_M,E_M,1,86.297,15,3.83,1.983677695,17,2.96,1.625270489,26,2.68,1.488000771,Neither agree nor disagree,0,2,1,3,102,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,M,H,WHAT_Qn,52.06,56.78,19.63,1,246,H,WHAT_Qn_H_E,H_E,5,107.114,58,-5.94,2.600507645,53,3.78,1.965322548,22,-2.37,1.319039816,Disagree,0,4,3,4,103,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHAT_Qn,46.44,42.6,28.48,-1,337,E,WHAT_Qn_E_H,E_H,4,48.671,43,3.44,1.833902077,40,2.6,1.44625623,20,8.48,3.105175192,Disagree,1,4,4,4,104,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,E,E,WHAT_Qn,73.21,76.69,16.62,-1,432,H,WHAT_Qn_H_H,H_H,3,77.22,75,-1.79,0.937344392,73,3.69,1.931683057,16,0.62,-0.424687669,Disagree,1,4,4,4,105,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,H,E,H,WHAT_Ql,3,7.29,51.71,1,277,E,WHAT_Ql_E_M,E_M,5,51.628,6,-3,1.64385619,9,-1.71,0.875780063,54,-2.29,1.272023189,Disagree,0,5,5,5,106,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,8,hard,E,H,E,WHAT_Ql,19.95,109.46,21.19,1,364,H,WHAT_Ql_H_H,H_H,4,72.519,22,-2.05,1.121015401,71,38.46,5.269968201,24,-2.81,1.553360503,Disagree,0,5,4,4,107,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,E,H,E,WHAT_Ql,25.92,71.6,37.24,1,435,H,WHAT_Ql_H_M,H_M,3,70.267,44,-18.08,4.186262836,73,-1.4,0.608809243,31,6.24,2.670160514,Disagree,0,4,4,4,108,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,H,M,H,WHERE,27.96,25.28,25.19,-1,310,H,WHERE_H_M,H_M,2,80.871,26,1.96,1.060047384,21,4.28,2.139142019,23,2.19,1.211012193,Disagree,1,3,2,5,109,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,E,E,E,WHERE,15.64,14.86,26.8,-1,405,E,WHERE_E_H,E_H,3,139.709,28,-12.36,3.642123916,30,-15.14,3.932155684,21,5.8,2.566815154,Disagree,1,3,5,4,110,n
14/11/2021 19:49,14/11/2021 20:06,IP Address,203.96.129.178,100,1020,True,14/11/2021 20:06,R_117n9vwpy7C2kJS,-36.8506012,174.7679138,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,E,H,E,WHERE,11.85,14.86,31.36,-1,466,E,WHERE_E_M,E_M,5,97.858,13,-1.15,0.350497247,25,-10.14,3.359661722,17,14.36,3.856487779,Agree,0,3,4,4,111,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,E,E,E,WHAT_Qn,51.75,42.6,34.84,1,244,E,WHAT_Qn_E_E,E_E,2,407.377,63,-11.25,3.50779464,62,-19.4,4.287250643,32,2.84,1.568032105,Disagree,0,1,1,1,112,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,E,H,E,WHAT_Qn,30.71,34.69,22.19,1,331,E,WHAT_Qn_E_M,E_M,4,477.995,25,5.71,2.544732656,29,5.69,2.539779192,68,-45.81,5.521521924,Agree,1,1,1,2,113,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,5,medium,E,M,E,WHAT_Qn,43.35,42.6,13.03,-1,408,E,WHAT_Qn_E_M,E_M,0,168.985,18,25.35,4.671010241,40,2.6,1.44625623,18,-4.97,2.349082146,Neither agree nor disagree,0,0,1,1,114,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,E,E,WHAT_Ql,4.31,33.52,18.23,1,297,E,WHAT_Ql_E_H,E_H,1,231.021,55,-50.69,5.667182522,35,-1.48,0.682573297,20,-1.77,0.922197848,Agree,1,1,2,2,115,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,M,M,WHAT_Ql,2.56,15.58,16.37,1,354,M,WHAT_Ql_M_E,M_E,2,245.457,2,0.56,-0.545824107,16,-0.42,-0.875671865,15,1.37,0.580145484,Agree,1,1,1,1,116,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,H,E,WHAT_Ql,34.11,88.08,35.51,1,439,H,WHAT_Ql_H_M,H_M,2,291.302,100,-65.89,6.044721967,80,8.08,3.036503334,59,-23.49,4.56163163,Disagree,0,1,1,2,117,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,E,H,WHERE,16.29,25.28,34.9,-1,381,H,WHERE_H_E,H_E,0,73.57,17,-0.71,-0.260151897,25,0.28,-1.304006187,33,1.9,1.017921908,Neither agree nor disagree,0,1,1,5,118,n
14/11/2021 20:09,14/11/2021 21:05,IP Address,24.64.84.140,100,3378,True,14/11/2021 21:05,R_11hXMxJsu4s1UkX,49.8374939,-110.516098,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHERE,18.83,19.96,28.68,1,462,E,WHERE_E_M,E_M,1,106.558,26,-7.17,2.866907978,21,-1.04,0.220329955,19,9.68,3.29351763,Neither agree nor disagree,0,1,0,4,119,n
